,title,rating,metascore,publisher,review
1390,Sex and the City 2,4.4,30,Village Voice," Like its predecessor, SATC2--with a script that's basically a sack full of not very funny gag-lines wrapped in strung-together episodic mini-scenes--is not suited to be a movie. "
1391,"Big Mommas: Like Father, Like Son",4.4,60,Movieline, It goes down like a canned but genial '80s comedy: Without fanfare or much nutrition; part of your balanced breakfast. 
1392,"Big Mommas: Like Father, Like Son",4.4,50,Variety," Kind of a drag when it resorts to frantic slapstick and tired action-comedy tropes, but modestly engaging during stretches that suggest the project would have worked better as an exuberant musical. "
1393,"Big Mommas: Like Father, Like Son",4.4,40,The Hollywood Reporter, Won't likely disappoint fans of men-in-drag comedy but doesn't offer much that's original or funny. 
1394,"Big Mommas: Like Father, Like Son",4.4,40,Village Voice, John Whitesell's extraordinarily witless movie operates as a checklist for cultural and racial clichés. 
1395,"Big Mommas: Like Father, Like Son",4.4,33,Entertainment Weekly," Lawrence's gender-bending jokes are played out, and his slapstick is wooden and slow. "
1396,"Big Mommas: Like Father, Like Son",4.4,25,Orlando Sentinel," A humorless mashup of ""White Chicks"" and ""Glee."" "
1397,"Big Mommas: Like Father, Like Son",4.4,25,Boston Globe," Fresh or not, creatively merited or not, here it comes: the third installment of Martin Lawrence's big, dopey franchise. "
1398,"Big Mommas: Like Father, Like Son",4.4,20,Empire, Whoever demanded a third installment of Lawrence's mirthless mash-up of weak gags and cross-dressing horrors should be imprisoned and forced to watch it on repeat until they repent. Avoid. 
1399,"Big Mommas: Like Father, Like Son",4.4,10,Boxoffice Magazine," Starved of humor and energy, the interminable Big Mommas: Life Father, Like Son could force Lawrence and co-star Brandon T. Jackson undercover for real. "
1400,"Big Mommas: Like Father, Like Son",4.4,10,Los Angeles Times, A film so drained of entertainment or simple humanity it is difficult to relate to as anything other than industrial artifact. 
1401,The Human Centipede (First Sequence),4.4,83,Entertainment Weekly," Unlike its obvious influence, the 1999 Japanese shocker ""Audition,"" The Human Centipede has no real-world echoes. It's an only-in-the-movies sick goof. "
1402,The Human Centipede (First Sequence),4.4,80,Village Voice," Centipede plays on the notion that the only thing more frightening than death is a state bridging life and death, in which, though one's body is no longer his own to control, the mind remains conscious. "
1403,The Human Centipede (First Sequence),4.4,75,New York Post," Dieter Laser is grand as the doc, a character Christopher Walken would be comfortable doing, and Akihiro Kitamura provides laughs as the first part of the centipede. "
1404,The Human Centipede (First Sequence),4.4,50,Boxoffice Magazine," More of a stunt than a script, The Human Centipede (First Sequence) should get a modest amount of I-dare-you ticket sales, but it's about as mass market as a dogfight. "
1405,The Human Centipede (First Sequence),4.4,50,Rolling Stone, The only way to react is by bringing a barf bag or a strong sense of gallows humor. 
1406,The Human Centipede (First Sequence),4.4,20,Variety," Only real payoff is seeing the monstrosity assembled, and though that will surely earn the Dutch writer-director a cult reputation on the genre circuit, ""going there"" does not a movie make. "
1407,The Human Centipede (First Sequence),4.4,20,Time Out, Excruciatingly stupid movie. 
1408,The Human Centipede (First Sequence),4.4,12,Chicago Sun-Times," Six has now made a film deliberately intended to inspire incredulity, nausea and hopefully outrage. It's being booked as a midnight movie, and is it ever. Boozy fanboys will treat it like a thrill ride. "
1409,The Human Centipede (First Sequence),4.4,0,New York Magazine (Vulture), The movie stinks to heaven. 
1410,The Human Centipede (First Sequence),4.4,0,The Hollywood Reporter, Crosses the line from horror to just plain sick. 
1411,Skyline,4.4,60,Empire," Technically ambitious, dramatically basic. Still, it's a major step up from an AvP sequel and delivers all the Saturday night whizz-bang and Sunday morning brain-ripping you could want. "
1412,Skyline,4.4,50,Boxoffice Magazine, This sci-fi thriller manages to blend genuine suspense with unintentional laughs. 
1413,Skyline,4.4,38,Chicago Tribune," Their (The Brothers Strause) effects are pretty good, on a fairly limited budget. And that's about all you can say for Skyline. "
1414,Skyline,4.4,30,The Hollywood Reporter," Beyond the dazzling ""first contact"" sequences seen in the trailers, Skyline is a spasmodic and incoherent shambles hampered by an astoundingly stupid screenplay. "
1415,Skyline,4.4,25,Boston Globe, The Strauses don't care about how to keep an audience. Their movie has no sense of suspense or dread - Skyline is an apocalypse movie that plods like one of Romero's zombies. 
1416,Skyline,4.4,25,The Globe and Mail (Toronto)," So intent are the Strausses on showing off their visual chops, they leave the film's story, dialogue and acting in shambles. "
1417,Skyline,4.4,25,Orlando Sentinel," Skyline plays like an effects guru's resume reel, not a movie. "
1418,Skyline,4.4,20,Movieline," Skyline is a piece of junk, even in a movie climate littered with expensive - though sometimes fun - junkiness. "
1419,Skyline,4.4,20,New York Daily News, It's finally here: The most boring alien-invasion movie ever. 
1420,Skyline,4.4,12,ReelViews, Just plain bad. Boring. Unwatchable. 
1421,Alvin and the Chipmunks: Chipwrecked,4.4,60,New York Daily News," Either the ""Alvin and the Chipmunks"" movies are getting better, or I've accidentally buried my brain for the winter. The third entry in the franchise - Chip-Wrecked - is, dare I say, the charm. "
1422,Alvin and the Chipmunks: Chipwrecked,4.4,60,Arizona Republic," The sequel's target audience may be too young to realize that the best punch lines are long past their expiration date, but at least they're learning the idea of the catchphrase. They can hear the exclamation points. "
1423,Alvin and the Chipmunks: Chipwrecked,4.4,42,Entertainment Weekly," Good news: The shrill CG rodents, who last infested theaters in 2009's Squeakquel, are stranded on a jungle island with little hope of survival. Bad news: They've brought us along. "
1424,Alvin and the Chipmunks: Chipwrecked,4.4,40,Movieline, Number of chipmunks who speak fluent chola when necessary: three. Number of Spider-Man/Pepe Le Pew mash-ups I can't really get into: one. 
1425,Alvin and the Chipmunks: Chipwrecked,4.4,33,The A.V. Club," With its wall-to-wall pop covers, Chipwrecked isn't a kids' movie so much as a brightly animated, instantly forgettable animated feature-length advertisement for the NOW That's What I Call Music! compilation series of contemporary pop hits. "
1426,Alvin and the Chipmunks: Chipwrecked,4.4,25,Boston Globe," Whatever character they bring to their lines, the actors' voices are mostly unrecognizable after being digitally 'munk-ified. "
1427,Alvin and the Chipmunks: Chipwrecked,4.4,20,The Hollywood Reporter," Every bit as frantic, frenetic, groan-inducing and all around grating as its two predecessors. "
1428,Alvin and the Chipmunks: Chipwrecked,4.4,20,Boxoffice Magazine," Chipwrecked is the sort of Sunday afternoon trifle that will mollify children and mortify their parents, an eyesore that auto-tunes its strong cast into anonymity and undercuts its convincingly rendered CG leads by confining them to hideously cheap environments. "
1429,Alvin and the Chipmunks: Chipwrecked,4.4,12,Slant Magazine," It's that rare thing, a movie that clocks in under 90 minutes, but feels like an endurance test in every moment, at every plot concern, and every musical number. "
1430,Alvin and the Chipmunks: Chipwrecked,4.4,0,Austin Chronicle," I really think the entire payoff to the Chipmunks' gambit comes in those inevitable moments when Dave bellows in exasperation, ""Alvin."" Maybe if we all bellow in unison it will be forceful enough to put an end to this painful film franchise. "
1431,The Darkness,4.4,42,The A.V. Club," It’s vaguely endearing to watch Bacon and Mitchell actually try to act their way through the film’s family drama, as though it weren’t a perfunctory pretext to jump scares. The Darkness needs their chops. It needs anything to distract horror fans from the fact that there’s nothing new here. "
1432,The Darkness,4.4,40,Los Angeles Times," While McLean and company admirably aim for some relevance by tying the Taylors’ haunting to their personal demons, ultimately The Darkness is just the same old show: things that go bump in the night, and the tasteful decor they defile. "
1433,The Darkness,4.4,40,New York Daily News," The Darkness offers very few new scares, mainly because it's so haunted by the ghosts of far better horror movies. "
1434,The Darkness,4.4,40,The Guardian," Bacon, Mitchell and especially young Lucy Fry are all quite effective in these dramatic scenes. But this isn’t a drama. It’s a dumbass, inexpensive horror flick which means anything real is thrown away so that poorly rendered CG ghosts can hover about and smash up windows. "
1435,The Darkness,4.4,38,Movie Nation," The scariest thing about The Darkness turns out to be the trailers to this summer’s more promising horror offerings, “Lights Out” and “Don’t Breathe.” "
1436,The Darkness,4.4,30,Variety," At some point in the production process, co-writer/director Greg McLean must have believed he was making John Cassavetes’ “Poltergeist,” but this odd fusion of psychodrama and supernatural hokum gets away from him. "
1437,The Darkness,4.4,30,Austin Chronicle," It’s like being haunted by outsized chimney sweeps that never bathe. And for the most part, it’s about that scary. "
1438,The Darkness,4.4,25,RogerEbert.com," The Darkness is pretty much a total bust—it isn’t scary, it isn’t exciting and it plods along at such a snails pace that even though it clocks in at just over 90 minutes, it plays like it runs at least twice that. "
1439,The Darkness,4.4,25,Slant Magazine, This enterprise is so listless that one can't even work up a proper head of self-righteous steam over the spooky Native American clichés that drive the plot. 
1440,The Darkness,4.4,20,The Hollywood Reporter," Amid the rarely very creepy buildup to the Amityville-ish showdown to come, the screenplay piles on more unrelated domestic drama than the picture can take. "
1441,Getaway,4.4,42,The A.V. Club," For the most part, Getaway lacks tension and violence. Strobe cuts rob the stunts of any sense of motion; twisting metal, seen in half-second snippets, becomes abstracted texture. While it’s possible to appreciate this stuff on an individual level, it doesn’t quite add up to an action-movie whole. "
1442,Getaway,4.4,40,New York Daily News," What Getaway needed most is enough juice to get to the finish line, narratively speaking. Because while jumping into the car is great, the fun dies fast if there’s nowhere to go. "
1443,Getaway,4.4,38,McClatchy-Tribune News Service," Maybe they all took a gander at that random, ridiculous scenario and hoped that the car would be cool enough to bail them out. It isn’t. "
1444,Getaway,4.4,30,Variety, Easily one of the dopiest major studio releases since Elie Samaha got out of the business. 
1445,Getaway,4.4,30,Austin Chronicle," This is not a remake of Sam Peckinpah's ""The Getaway,"" but a new effort. The film is loaded with action and violence, although not in any logical or accessible way. "
1446,Getaway,4.4,30,The Dissolve," It couldn’t be a simpler, more workable premise for a good B-movie, but the amount of effort put into making it fast and edgy is inversely proportional to the scant thrills it yields. "
1447,Getaway,4.4,30,Arizona Republic," Gomez plays ... well, that’s one of the problems. Her character is so underdeveloped in director Courtney Solomon’s movie that she doesn’t actually have a name. "
1448,Getaway,4.4,21,Film.com, The film blinks too fast to maintain a coherent vision. 
1449,Getaway,4.4,20,The Hollywood Reporter, Getaway seems built for non-English speaking territories in which dialogue is as disposable as Bulgarian police cars. If only those audiences were as dumb as the action itself. 
1450,Getaway,4.4,0,The Playlist," It's understandable that larger scale movies will want to spawn sequels, but this is about two degrees away from being a movie that premieres on Cinemax on a Friday night, sandwiched between two soft core porn movies with funny titles. Getaway is stuck in neutral. And that's where it'll stay. "
1451,Paul Blart: Mall Cop 2,4.4,42,The A.V. Club," If anything, Paul Blart: Mall Cop 2 ups that sadness quotient, spending much of its opening proving that just because these movies are stupider than ""Observe And Report"" doesn’t mean they have to be less cripplingly depressing. "
1452,Paul Blart: Mall Cop 2,4.4,40,The Telegraph," It’s not that the film is particularly loathsome, or that Blart is an overweeningly horrible character. What rankles is that he’s barely anything at all; a stereotype of a stereotype; a half-remembered punchline; a stomach with a moustache and wheels. As you watch the film, it’s already forgotten. "
1453,Paul Blart: Mall Cop 2,4.4,25,New York Post," Is it never funny? No, it’s not never funny. It’s just not funny nearly often enough. "
1454,Paul Blart: Mall Cop 2,4.4,25,Movie Nation," Sequels are cynical by nature, but this one, with its casino product placement ad and director Andy Fickman apparently checking his text messages instead of trying to punch the limp gags into shape, is purely a paycheck. James may not deserve better, but the kids they’re pitching this to do. "
1455,Paul Blart: Mall Cop 2,4.4,25,Entertainment Weekly, Paul Blart: Mall Cop 2 does all it was created to do: exist. 
1456,Paul Blart: Mall Cop 2,4.4,20,Time Out London," Given that it comes courtesy of Adam Sandler’s production company Happy Madison... it’s no surprise that Paul Blart: Mall Cop 2 is a lazy, witless, laugh-free experience. But even by their standards, this is a slog to sit through, so glacially paced that at times it achieves an almost zen-like level of anti-comedy. "
1457,Paul Blart: Mall Cop 2,4.4,20,The Hollywood Reporter," While the original was no classic, it had a few mild laughs and the plus-sized actor displayed a certain buffoonish charm. Such is not the case with this painfully unfunny, slapdash follow-up in which the title character is so relentlessly obnoxious that you'll be cheering for the villains. "
1458,Paul Blart: Mall Cop 2,4.4,20,Variety," Nothing aired by WikiLeaks could possibly be more destructive to Sony’s reputation than the release of Paul Blart: Mall Cop 2, the sort of movie that goes beyond mere mediocrity to offer possible evidence of a civilization in decline. "
1459,Paul Blart: Mall Cop 2,4.4,20,New York Magazine (Vulture)," Nobody was expecting much from Paul Blart: Mall Cop 2, but did it have to be this unimaginative and lifeless? "
1460,Paul Blart: Mall Cop 2,4.4,0,New York Daily News," James' everyman appeal is stretched to the limits here, like that polyester shirt he wears. "
1461,God's Not Dead 2,4.4,63,Chicago Sun-Times," While the actors do a yeoman’s job in presenting their characters with aplomb (especially Jesse Metcalfe, as Wesley’s lawyer), the entire film simply comes off as a two-hour, jazzed-up movie version of a sermon. "
1462,God's Not Dead 2,4.4,40,TheWrap," Its pulls back from the original film’s cruelty and comeuppances for non-believers, yet its non-Christian characters are still parodies of human evil: greedy, bitter, violent, and out to prove that “God is dead.” "
1463,God's Not Dead 2,4.4,38,RogerEbert.com," There are serious movies about the Christian faith, about the persecution of the faithful, and about the intolerance that goes both ways. God's Not Dead 2 is not one of them. "
1464,God's Not Dead 2,4.4,38,Movie Nation," In a righteous world, the better-acted, upbeat and faith-affirming “Miracles from Heaven” would eat this angry tirade for lunch. "
1465,God's Not Dead 2,4.4,25,The A.V. Club," The first film pandered to a heavy persecution complex; this installment’s relatively subtler, but there are dog whistles aplenty. "
1466,God's Not Dead 2,4.4,25,Consequence of Sound, There is a tone of anger that sneaks out of the film in even its moments of levity. 
1467,God's Not Dead 2,4.4,20,The Guardian," God’s Not Dead 2 is a much better movie than God’s Not Dead, but that’s a bit like saying a glass of milk left on the table hasn’t curdled and is merely sour. "
1468,God's Not Dead 2,4.4,0,Variety," Dramatically speaking, God’s Not Dead 2 operates at the level of your average middle-school play – except with far greater levels of upside-down logic and bald-faced intolerance for anyone not enraptured by the New Testament. "
1469,Police Academy 5: Assignment: Miami Beach,4.5,50,Los Angeles Times," Despite the final escape of star Steve Guttenberg, and the loss, long since, of the original director and writers, this is almost a good movie. It's an incremental, heavily qualified success, but ""PA 5"" is an improvement on the elephantine, witless ""2,"" ""3"" and ""4."" "
1470,Police Academy 5: Assignment: Miami Beach,4.5,40,The New York Times," But the formula is pretty long in the tooth by now, and all the extra turns of plot can't disguise that. "
1471,Police Academy 5: Assignment: Miami Beach,4.5,30,Variety, Miami field trip only brings a pastel backdrop to the insipid infighting of the boobs in blue. 
1472,Police Academy 5: Assignment: Miami Beach,4.5,25,Chicago Tribune," Comedy doesn't have to be refined or original to be entertaining, but it ought to have a little flair. The gags of this ""Academy"" are blunt and literal, delivered without the careful set-ups or rhythms that, in the hands of a Laurel and Hardy, can make physical comedy into its own kind of poetry. [22 Mar 1988, p.C3] "
1473,Police Academy 5: Assignment: Miami Beach,4.5,25,Miami Herald," The jokes? Passing gas, large breasts, schoolyard double entendre -- the usual run of recess humor. On the faces of most of the cast, one can clearly read despair, occasionally even irritation. They know: If you're much over 10, Police Academy 5 isn't going to keep you awake. [23 March 1988, p.C7] "
1474,Police Academy 5: Assignment: Miami Beach,4.5,20,Empire, Pretty terrible sequel in every respect. 
1475,Police Academy 5: Assignment: Miami Beach,4.5,20,TV Guide Magazine," POLICE ACADEMY 5 presents a patchwork of ideas borrowed from a score of wittier and better-done comedies, not to mention earlier entries in the series. In short, it's exactly what you would expect it to be. "
1476,Police Academy 5: Assignment: Miami Beach,4.5,20,Time Out, The Apocalypse Now-style Wagnerian soundtrack that accompanies the air boat chase across the Everglades almost raises a smile. Otherwise it's business as usual: fart jokes. 
1477,Police Academy 5: Assignment: Miami Beach,4.5,10,Washington Post," Those bumbling boys and girls in blue are back on the streets in Police Academy 5: Assignment Miami Beach. And they're more moronic than ever -- '80s Keystone Kops dropping their pants, breaking wind and parading their big American ""mangoes."" Nothing is too degrading for these troupers. Gradually the more employable members of the original squad, such as Steve Guttenberg (not that he's so great), have gone on to better assignments. But the desperate have returned to reprise their roles in this fifth-rate rehash of the rather wonderful original. ""5"" is a comic assault, batteries not included, an insufferable collage of coarse slapstick vignettes. "
1478,Police Academy 5: Assignment: Miami Beach,4.5,0,Chicago Tribune," I didn't laugh once during the entire film-not at the slapstick, not at the humor, all of which is pitched at the preschool level. [25 March 1988, p.A] "
1479,On Deadly Ground,4.5,60,Empire," The fuzzy thinking allows for gorgeous outdoor photography and a few too many dead spots, but Seagal the director shows real muscle by staging one of the screen's best-ever exploding helicopters and allowing Seagal the star to spit out tough talk, as when he refuses to shoot Caine because, ""I don't want to dirty my bullets."" "
1480,On Deadly Ground,4.5,60,Los Angeles Times," Although you could certainly wish that Seagal and his writers, Ed Horowitz and Robin U. Russin, could have found less preachy ways to express themselves, On Deadly Ground is otherwise lively entertainment for action fans. "
1481,On Deadly Ground,4.5,50,ReelViews," It isn't difficult to identify those who will and won't like this film. There's plenty of violence, lots of fights and explosions, and the miniatures special effects work is impressive. A sizable portion of the Seagal crowd will likely be annoyed by the environmental message and the Eskimo religious practices because they interfere with On Deadly Ground's pacing. In the end, however, there's probably enough bang to overcome these flaws for Seagal's fans, if not anyone else. "
1482,On Deadly Ground,4.5,50,Variety," This is a vanity production parading as a social statement. It nonetheless has enough sound, fury and flash to satisfy the action crowd who have propped up Seagal’s career. "
1483,On Deadly Ground,4.5,40,TV Guide Magazine," Loud, stupid and clumsy. "
1484,On Deadly Ground,4.5,40,The New York Times," Mr. Seagal's own film is awesomely incoherent, a mixture of poorly executed violence and Dances With Wolves-style astral musings. "
1485,On Deadly Ground,4.5,38,The Seattle Times," This fuzzily illustrated sermon is mostly an attempt to prove that the internal combustion engine is obsolete, and that oil companies everywhere are conspiring to wipe out alternative methods. "
1486,On Deadly Ground,4.5,30,Washington Post," Martial arts maven Seagal has long been on deadly ground with critics, and this, his directorial debut, is likely to keep him there. "
1487,On Deadly Ground,4.5,0,Austin Chronicle," Certain things must be answered, like Seagal's environmental lip service that is utterly mocked by the movie's need to blow things up and destroy property. "
1488,On Deadly Ground,4.5,0,Entertainment Weekly," What is there to do but laugh in self-defense at such pompous self-regard when blood gushes, fuses pop, and Seagal scowls in a series of snappy, embroidered buckskin jackets? "
1489,Vampire in Brooklyn,4.5,50,ReelViews, The problem here isn't as much the talent in front of the camera as it is the weak and hackneyed script. Vampire in Brooklyn is in need of an infusion (or should that be transfusion?) of originality and creativity -- two qualities that are blatantly absent. 
1490,Vampire in Brooklyn,4.5,50,San Francisco Chronicle," Vampire in Brooklyn is neither funny nor frightening and comes up a tedious middle-road hybrid from veteran scaremeister Wes Craven, who directed. "
1491,Vampire in Brooklyn,4.5,50,San Francisco Examiner," Vampire is hardly a consequential film, nor does it suggest hitherto buried reserves of Murphy's talent. But it's a diverting mixture of horror, romance and comedy. "
1492,Vampire in Brooklyn,4.5,50,Boston Globe," Vampire in Brooklyn isn't a disaster. In fact, it has some funny moments. But it's a long way from being the comeback movie Eddie Murphy needs. [27 Oct 1995, p.57] "
1493,Vampire in Brooklyn,4.5,40,Austin Chronicle," Neither all that scary nor all that hilarious, Vampire in Brooklyn falls directly between the two, into the valley of mediocrity. "
1494,Vampire in Brooklyn,4.5,25,Chicago Sun-Times," The movie is unpleasant to look at. It's darker than ""Seven,"" but without sufficient purpose, and my overall memory of it is of people screaming in the shadows. To call this a comedy is a sign of optimism; to call it a comeback for Murphy is a sign of blind faith. "
1495,Vampire in Brooklyn,4.5,25,Chicago Tribune," For years I've criticized Murphy for not working with the best directors or powerful female co-stars. But he does that here, and his movie is still a clunker. Relatives are listed in the credits; maybe he needs to stop trying to completely control the films he makes. Either that or it's time for another stand-up concert film. [27 Oct 1995, p.B] "
1496,Vampire in Brooklyn,4.5,20,Washington Post," Eddie Murphy plays it straight rather than bawdy in A Vampire in Brooklyn. It takes some getting used to. As if to make up for all this seriousness, he plays a few funny characters in disguise. But despite his omnipresence, he seems comically missing. "
1497,Vampire in Brooklyn,4.5,20,Washington Post," Murphy has said that he wanted the picture to work both as a comedy and a horror movie, but he has succeeded at neither. Director Craven manages to wedge in some of his signature bits, but can't keep the comic elements in balance with the horror, and as a result there's no tension or dramatic pull. "
1498,Vampire in Brooklyn,4.5,0,The New York Times," Like so many Eddie Murphy misfires, Vampire in Brooklyn has no idea how to capitalize on the actor's immense appeal. The film was directed by the horror master Wes Craven and it turns out to be an Eddie Murphy-Wes Craven movie that is not funny or scary. Now that's a nightmare. "
1499,Freddy Got Fingered,4.5,60,The New York Times," The movie's comic heart consists of a series of indescribably loopy, elaborately conceived happenings that are at once rigorous and chaotic, idiotic and brilliant. "
1500,Freddy Got Fingered,4.5,50,Chicago Reader, The earnestness of some of the drama in the only deceptively unsophisticated narrative may be more shocking than any of the gross-outs. 
1501,Freddy Got Fingered,4.5,25,USA Today, Not since Andy Kaufman's reign of terror has a supposed funnyman been so self-indulgently persistent in testing a fan's patience. 
1502,Freddy Got Fingered,4.5,25,Miami Herald, Formidably stupid. 
1503,Freddy Got Fingered,4.5,25,New York Daily News, Exhaustingly manic but curiously unfunny movie. 
1504,Freddy Got Fingered,4.5,20,Rolling Stone, It feels manufactured to be suitable for mass consumption. 
1505,Freddy Got Fingered,4.5,10,Film.com, Do not bring children to this movie unless you want them to have nightmares for weeks. 
1506,Freddy Got Fingered,4.5,10,Washington Post," In a sense, this is a horror film, worse than anything Andy Kaufman could dream up, in which Green tries to outgross himself. "
1507,Freddy Got Fingered,4.5,0,Austin Chronicle," Green, who looks like a chinless, hollow-eyed pederast at the best of times, is simply out of his league here, and the fact that the film drags interminably when it's actually a very average 90 minutes long betrays its essential emptiness. "
1508,Freddy Got Fingered,4.5,0,Chicago Sun-Times, This movie doesn't scrape the bottom of the barrel. This movie isn't the bottom of the barrel. This movie isn't below the bottom of the barrel. This movie doesn't deserve to be mentioned in the same sentence with barrels. 
1509,Baise-moi,4.5,70,L.A. Weekly, A small revolution tucked inside clichés and willful artistic ineptitude. 
1510,Baise-moi,4.5,58,Seattle Post-Intelligencer," Seeks to shock and to outrage, and so far it's done both quite nicely. "
1511,Baise-moi,4.5,50,Rolling Stone," Certainly blunt, and since Anderson and Bach are veterans of the porn trade, there is no skimping on the sex. "
1512,Baise-moi,4.5,50,Philadelphia Inquirer," Strictly for adventurous moviegoers, a peculiar experience -- a polemic that is at once watchable and repellent. "
1513,Baise-moi,4.5,50,Chicago Tribune," Fast-moving shocker, but it's a dull shocker, so morally dead that it deadens you to watch it. After a while you couldn't care less if anyone is slaughtered or raped -- including the heroines. "
1514,Baise-moi,4.5,40,Los Angeles Times," As has happened before in less extreme circumstances, filmmakers with purportedly serious intentions punish their viewers for watching their envelope-pushing depiction of sex on the screen by presenting it in the most profoundly negative context imaginable. "
1515,Baise-moi,4.5,30,Slate, The filmmakers have separated themselves from all the emotions of filmmaking except anger. 
1516,Baise-moi,4.5,20,Salon," Didactic, clumsily directed and abysmally acted, never lets go of its intellectualized approach long enough to deliver any real kinetic thrills. "
1517,Baise-moi,4.5,10,Variety," This hard-core pic is a half-baked, punk-inflected porn odyssey masquerading as a movie worth seeing and talking about. "
1518,Baise-moi,4.5,0,Austin Chronicle, It's pornography of the most depressing sort. 
1519,Taxi,4.5,63,USA Today," A surprisingly funny, female-driven romp — as long as you don't question too many plot particulars. "
1520,Taxi,4.5,38,The Globe and Mail (Toronto), Very little of it works. 
1521,Taxi,4.5,30,Village Voice," Throughout this Americanization of the Luc Besson–scripted French hit, Latifah itches to check her watch, Fallon appears mortified, and only Ann-Margret mainlines any comic adrenalin. "
1522,Taxi,4.5,30,The New York Times," A bland, half-finished film that seems to have been conceived as off-peak cable fodder. "
1523,Taxi,4.5,30,TV Guide Magazine," Queen Latifah is a natural-born charmer, but there's only so much she can do when paired with a costar so irritating it's hard not to squirm when he's on the screen, which is most of the time. "
1524,Taxi,4.5,30,The Hollywood Reporter," This thoroughly repetitive, ill-conceived and poorly executed effort -- with an emphasis on the word ""effort"" -- defeats these two talented people more often than not. "
1525,Taxi,4.5,30,Variety, Commits any number of comedic violations during an aimless pursuit of laughs. 
1526,Taxi,4.5,25,New York Daily News," Bad as he is, Fallon cannot claim Taxi's worst moment. That belongs to Ann-Margret. "
1527,Taxi,4.5,25,Baltimore Sun," Taxi's only saving grace is an inexplicable, though delightful, turn by Ann-Margret as Andy's ever-tipsy mom. She's a stitch, and about 100 times better than her surrounding material. "
1528,Taxi,4.5,12,New York Post, This witless action comedy begins to insult the audience's intelligence from the opening scene. 
1529,Agent Cody Banks 2: Destination London,4.5,50,Philadelphia Inquirer, Muniz is quite winning as a plucky teen who is constantly being thrown into situations over his head. But the usually reliable Anthony Anderson e-mails in his performance as Cody's handler. 
1530,Agent Cody Banks 2: Destination London,4.5,50,Washington Post," Kids should be reasonably diverted for a couple of hours, but odds are they'll have forgotten the whole thing by the next morning. "
1531,Agent Cody Banks 2: Destination London,4.5,50,Seattle Post-Intelligencer," Try as it might, this glossy action adventure isn't nearly as clever as the ""Spy Kids"" franchise. "
1532,Agent Cody Banks 2: Destination London,4.5,50,USA Today, Stretching what was a cute concept to the breaking point. 
1533,Agent Cody Banks 2: Destination London,4.5,42,Entertainment Weekly," At bottom, there's just too much spy in young Cody, and too little kid. The writers might've taken (another) page from the ''Spy Kids'' playbook and infused the action with youth relevance. "
1534,Agent Cody Banks 2: Destination London,4.5,40,Dallas Observer," Given the great premise and characters inherited from the first film, it's surprising that this sequel fails to match its predecessor's appeal. The humor is silly, broad, and surprisingly generic. "
1535,Agent Cody Banks 2: Destination London,4.5,40,L.A. Weekly," Muniz has a great face and body for physical comedy, but the numerous one-liners shoehorned into the script fall flat, unassisted by Anderson's numbing “street” ad-libs. "
1536,Agent Cody Banks 2: Destination London,4.5,38,Chicago Tribune," It's a movie, and certain liberties are bound to be taken, but having Derek stop a moped-driving Brit on the street by pulling out some sort of identification and yelling, ""CIA, I need your moped!"" is not the way. "
1537,Agent Cody Banks 2: Destination London,4.5,30,The Hollywood Reporter," In terms of inspiration or even the slightest shred of ingenuity, Banks ranks more like an 000 than an 007. "
1538,Agent Cody Banks 2: Destination London,4.5,30,The New York Times," Mr. Allen's work is compromised by an apparent inability to match his shots in a spatially coherent fashion. It's never easy to tell who is chasing whom and in which direction, a needless confusion that dampens many of the thrills and scuttles quite a few gags. "
1539,Soul Plane,4.5,60,Film Threat," A lot better than one would expect. It's amusing, it's inspired and hey, it's a lot wittier than the last two ""Scary Movies"" combined. Though, like most lampoons, it runs out of steam about half way through. "
1540,Soul Plane,4.5,50,Miami Herald," An idea whose time is long overdue, a tricked-out jumbo jet custom fit to meet the needs of today's savvy black traveler. "
1541,Soul Plane,4.5,50,Philadelphia Inquirer," A raunchy spoof of the disaster-movie lampoon Airplane! - does everything to get the laugh. And in the way that a broken watch is right twice a day, a shotgun comedy like this one occasionally hits its target. "
1542,Soul Plane,4.5,50,Seattle Post-Intelligencer," Has moments of inspiration, but the scattershot spoofing never achieves enough momentum to get this flight airborne. "
1543,Soul Plane,4.5,42,Entertainment Weekly," If you're looking for comic insights beyond the well-documented ass differential between whites and blacks, well, golly, you ought to try another carrier. "
1544,Soul Plane,4.5,40,Los Angeles Times, Flashy production design can't save Soul Plane from crashing and burning in a debris field strewn with stereotypes and raunch. 
1545,Soul Plane,4.5,38,USA Today," With its excessive sleaze and gross-out gags, Soul Plane overshoots effective spoofery. Mostly it's a foul, eye-rolling experience. "
1546,Soul Plane,4.5,30,TV Guide Magazine," While this flight should have been permanently delayed due to extraordinarily offensive conditions, there are no signs instructing you to remain seated should you decide to discreetly exit before your tour of the unfriendly skies is over. "
1547,Soul Plane,4.5,30,Washington Post," An hour and a half of real airplane turbulence is better than sitting through the bad, offensive material that makes up Soul Plane. "
1548,Soul Plane,4.5,25,Chicago Tribune," Let's make this simple: If you spend money on Soul Plane, you've been played. "
1549,Superhero Movie,4.5,58,The A.V. Club, Undiscriminating comedy fans hungering for the High School High of superhero parodies need look no further. 
1550,Superhero Movie,4.5,50,Variety," Given the abysmal quality of recent spoof pics, it's saying something that Superhero Movie provides a fairly steady stream of midsized laughs -- and even the 40% or so of gags that just lie there aren't actively painful. "
