,title,rating,metascore,publisher,review
517,I Know Who Killed Me,3.8,25,ReelViews," Unless you derive pleasure from watching Lohan being tortured, there's no reason to subject yourself to this movie. Besides, if that's your goal, all you have to do is turn on tabloid TV. There's Lindsay's living hell of a life, being broadcast 24/7. "
518,I Know Who Killed Me,3.8,16,The A.V. Club," Having broken free of the Disney machine that molded her, Lohan now seems intent on destroying her career and credibility on her own terms. "
519,I Know Who Killed Me,3.8,0,The Hollywood Reporter, There's a fresh candidate in the running for worst movie of 2007 honors. 
520,I Know Who Killed Me,3.8,0,New York Post," Sony dumped this sleazy, inept and worthless piece of torture porn into theaters yesterday. "
521,I Know Who Killed Me,3.8,0,Premiere," I can’t say I was too surprised by how risible, grotesque, and incoherent I Know Who Killed Me is. But I can’t say I was prepared for its pretentiousness. If the picture has any use at all, it’s as a case study in what happens when the talentless attempt to emulate the inspired. "
522,Dungeons & Dragons,3.8,50,New York Daily News," The special effects work fine for minor acts of magic, but the climactic aerial dragon fight is lame, and most of the performances are at the level of high school plays. "
523,Dungeons & Dragons,3.8,50,Philadelphia Inquirer," Much of the dialogue is the silliest sort of fantasy mush, and a good deal of the picture appears to have been shot while the lighting guys were out to lunch. "
524,Dungeons & Dragons,3.8,50,Boston Globe, A mildly entertaining but tepid extravaganza more suited to television than the big screen. 
525,Dungeons & Dragons,3.8,25,San Francisco Chronicle," The audience has already checked out, long before the formulaic finish. "
526,Dungeons & Dragons,3.8,20,Film.com," Good intentions, bad writing. "
527,Dungeons & Dragons,3.8,10,L.A. Weekly," A cheap ""Star Wars"" rip-off with swords instead of light sabers. "
528,Dungeons & Dragons,3.8,10,Salon," This fantasy crap, fake-o effects and all, betrays princes of dice, masters of graph and wielders of bong. "
529,Dungeons & Dragons,3.8,10,The New York Times, Take this as a warning: it's not much fun. 
530,Dungeons & Dragons,3.8,0,Village Voice, At once laboriously expository and defiantly incomprehensible. 
531,Dungeons & Dragons,3.8,0,New York Post," Tacky-looking, incoherent, badly acted and hopelessly directed disaster is easily the dullest adventure film of 2000. "
532,The Flintstones in Viva Rock Vegas,3.9,50,The New York Times, What results is a candy-colored broad comedy with noteworthy performances. 
533,The Flintstones in Viva Rock Vegas,3.9,50,Portland Oregonian," Cute and funny, with plenty of slapstick and cuddly creatures for the kids and enough adult wit to keep parents reasonably amused. "
534,The Flintstones in Viva Rock Vegas,3.9,50,Los Angeles Times," It feels more like a cartoon, and when you're dealing with modern Stone Age families, that can only be a plus. "
535,The Flintstones in Viva Rock Vegas,3.9,30,Film.com," This movie is a business decision, and about as diverting to watch as someone reading the Universal fiscal report. "
536,The Flintstones in Viva Rock Vegas,3.9,30,Washington Post," It's zany. Actually, it's so zany it's almost creepy. "
537,The Flintstones in Viva Rock Vegas,3.9,25,Baltimore Sun," A tired piece of hackery, made only slightly less distasteful by a couple of inspired moments from supporting player Alan Cumming. "
538,The Flintstones in Viva Rock Vegas,3.9,20,TNT RoughCut," A bumpy synthesis of special and visual effects done far too over the top ultimately means Viva Rock Vegas is nothing more than eye candy, and not a very tasty piece at that. "
539,The Flintstones in Viva Rock Vegas,3.9,20,Film.com, A Dum-Dum Movie 
540,The Flintstones in Viva Rock Vegas,3.9,20,L.A. Weekly, Everything from the Rube Goldberg sets to the Jim Henson creatures is aimed squarely at a preschool audience. 
541,The Flintstones in Viva Rock Vegas,3.9,0,Austin Chronicle, Even the youngest members of the audience appeared to be more interested in their dwindling soda supply than anything up on the screen. Yabba dabba doom. 
542,The Avengers,3.9,40,Newsweek," This is an elaborate production, but all the jazzy sets and explosions in the world can't disguise the story's complete lack of urgency. "
543,The Avengers,3.9,30,Austin Chronicle," This new film version, sad to say, is a hollow shell of the original series. "
544,The Avengers,3.9,25,ReelViews, This film is an absolute mess. 
545,The Avengers,3.9,20,Los Angeles Times, So how then do you duplicate a magic aura from 30 years ago? You don't. 
546,The Avengers,3.9,20,Chicago Reader," The grasping novelty of the visuals doesn't rival the uncharismatic leads or the hopelessly, unironically banal plot. "
547,The Avengers,3.9,10,L.A. Weekly, It's shockingly inert. 
548,The Avengers,3.9,10,Salon," The film flails incoherently from set to set, trying to be kicky and madcap and pop, but with no sense of the show's casual acceptance of the absurd. "
549,The Avengers,3.9,10,The New York Times, It's a film to gall fans of the old television series and perplex anyone else. 
550,The Avengers,3.9,0,The A.V. Club, It's almost fascinating to witness just how lousy The Avengers really is. 
551,The Avengers,3.9,0,San Francisco Chronicle," It's a completely botched effort -- botched in its direction, its writing and editing. "
552,Piranha 3DD,3.9,60,Variety," Ups the self-parody so much that it's practically a Wayans Brothers spoof, albeit with fewer jokes. "
553,Piranha 3DD,3.9,50,The Globe and Mail (Toronto)," Piranha 3DD is overcrowded and pointlessly mean. The stunt casting of David Hasselhoff playing himself, riffing off his infamous 2007 drunken home video, gets in the way of the storyline. "
554,Piranha 3DD,3.9,40,Total Film," ""Welcome to rock bottom!"" sighs Hasselhoff at one stage, pretty much summing up this textbook exercise in sloppy seconds. Here's hoping the piranhas have a better agent than he does. "
555,Piranha 3DD,3.9,40,Boxoffice Magazine," It seems impossible that a sequel to a movie as ridiculous as ""Piranha 3D"" could disappoint but Piranha 3DD stops at mediocre before arriving at gloriously bad. "
556,Piranha 3DD,3.9,30,Village Voice," Add to this that it takes place in the town of Merkin, and you'll get an idea of the labored spirit of dirty-old-man humor that prevails. "
557,Piranha 3DD,3.9,25,Slant Magazine," John Gulager is neither artist nor genius, bringing only straight-to-video conviction to Piranha 3DD. "
558,Piranha 3DD,3.9,25,Movieline," ""Piranha 3D"" was ridiculous, gory and fun, everything Piranha 3DD is not. "
559,Piranha 3DD,3.9,20,Time Out, Hecklers can take the night off; ripping on a movie this bad is as rewarding as shooting fish in a barrel. 
560,Piranha 3DD,3.9,20,The New York Times," The director, John Gulager, has no idea how to mix his ingredients to create a savvy self-parody. "
561,Piranha 3DD,3.9,11,Austin Chronicle," Disappointingly, Piranha 3DD, the inevitable sequel to the remake, has none of Dante's wit, Aja's directorial skills, or Greg Nicotero's grotesqueries. "
562,Speed 2: Cruise Control,3.9,88,Chicago Sun-Times, Movies like this embrace goofiness with an almost sensual pleasure. 
563,Speed 2: Cruise Control,3.9,50,The New York Times," Despite huge resources at Mr. De Bont's disposal and the fact that both he and Ms. Bullock have achieved stellar status since ''Speed'' screeched onto movie screens, the sequel is still a B-movie at heart. "
564,Speed 2: Cruise Control,3.9,40,Austin Chronicle," Not nearly as clever at taxing the audience's knuckles as its forerunner, Speed 2 still manages to stay above board long enough to merit a look-see, if only to relish the once-in-a-lifetime pleasure of Mr. Dafoe and his pet leeches. "
565,Speed 2: Cruise Control,3.9,38,ReelViews, Speed 2 can be numbered among the worst second chapters ever made. 
566,Speed 2: Cruise Control,3.9,25,San Francisco Examiner, This is my idea of a nightmare. 
567,Speed 2: Cruise Control,3.9,25,The Globe and Mail (Toronto)," And De Bont's effects are wildly over the top, devoid of the stylish cuts and intriguing angles that enriched the original. In fact, there's so little panache in his destructive action that it begins to seem like a weird act of self-destruction. "
568,Speed 2: Cruise Control,3.9,10,Washington Post," The 1994 ""Speed,"" which starred Bullock and Keanu Reeves, was hardly ""King Lear"" on a bus, but it was an entertaining ride. But this movie is nothing but pain to sit through. "
569,Speed 2: Cruise Control,3.9,0,Salon, Speed 2 is such an inept piece of direction that it's anybody's guess whether De Bont understands how to convey where two characters are in spatial relation to each other or in relation to the action. 
570,Speed 2: Cruise Control,3.9,0,San Francisco Chronicle," This may be hard to believe, but there's not a single moment of drama or tension in any of the action sequences. And the film is made up almost entirely of action. "
571,Speed 2: Cruise Control,3.9,0,Washington Post," The kinetics aren't that good, the twaddle is off the charts and the characters seem written by monkeys on amphetamines with crayons. "
572,You Got Served,3.9,60,Dallas Observer," Director Christopher B. Stokes (House Party 4) shapes up the fabulous dance sequences with undeniable energy, and real-life brothers Houston and Grandberry are two of the most enjoyable musicians to appear onscreen since Sting played a bellboy. "
573,You Got Served,3.9,50,Boston Globe," Part soap opera and part thriller, and it has the unique characteristic of being both undeveloped and overwritten. "
574,You Got Served,3.9,40,L.A. Weekly," Seems stuck in fad mode, a showcase in search of a movie. "
575,You Got Served,3.9,40,The Hollywood Reporter," Assembling this vehicle for his young clients, music producer/manager/video director Christopher B. Stokes has attached an anemic plot to a series of dynamic hip-hop dance sequences. "
576,You Got Served,3.9,40,Variety," A serviceable youth pic that's marginally less dumb than November's urban quasi-musical ""Honey."" "
577,You Got Served,3.9,40,The New York Times," Will probably keep its core audience of suburban teenagers mildly entertained for the course of its 93 minutes. Urban grumps, however, may be distracted by Mr. Stokes's annoyingly overedited execution of the dance sequences. "
578,You Got Served,3.9,38,Baltimore Sun, The astonishing brio and verve of street dancing deserves better than this. 
579,You Got Served,3.9,25,New York Daily News, This amateurish drama about street-dance contests and busted friendship is about as real as Lil' Kim's chest. 
580,You Got Served,3.9,25,New York Post," Cliched, amateurish and feeble. "
581,You Got Served,3.9,25,Philadelphia Inquirer, Rarely do you encounter a movie without a shred of originality. You Got Served is such a cinematic vacuum. 
582,The Love Guru,3.9,42,Seattle Post-Intelligencer," If you're a Toronto native or a big-time hockey geek, there are enough little in jokes to probably carry you through the leaden pacing and barrel-scraping gross-out humor, but it's an awfully dull ride for the rest of us. "
583,The Love Guru,3.9,40,Variety," So relentlessly juvenile as to merit a new twist on the PG-13 rating -- one that strongly cautions not only those under 13 but anyone much above it, too. "
584,The Love Guru,3.9,38,Chicago Tribune," The Love Guru”does not bring out Myer's best, and aside from a deft early Bollywood parody, there’s nothing visually to help the fun along. "
585,The Love Guru,3.9,33,The A.V. Club," Myers combines his love of references, silly names, and mindless repetition by having his guru use ""Mariska Hargitay"" as a greeting/mantra. The first time it's employed, it's merely unfunny; by the 13th or 40th time, it's almost hypnotic in its awfulness. "
586,The Love Guru,3.9,30,The Hollywood Reporter," Not only does the film stumble badly from one skit to another, the skits themselves have too much dead air. "
587,The Love Guru,3.9,30,Village Voice," Now and again some pungent writing leaks through to poke fun at the excruciating banality of guru wisdom. But mostly it’s dreary dick jokes and elephant poop, slack directing by Marco Schnabel, and, of all fatal errors, Mike Myers, shooting for cuddly. "
588,The Love Guru,3.9,30,Washington Post," The results are a wheezy, tired attempt to milk more laughs out of the '60s, by doing exactly what ""Austin Powers"" did. "
589,The Love Guru,3.9,25,Chicago Sun-Times," Myers has made some funny movies, but this film could have been written on toilet walls by callow adolescents. "
590,The Love Guru,3.9,20,Austin Chronicle, It recycles gags from earlier and better Myers movies and hopes that the audience won't notice because they're too busy staring at Timberlake's bursting Speedo. 
591,The Love Guru,3.9,20,NPR," None of them -- not one, not for a moment -- is remotely funny. "
592,In the Name of the King: A Dungeon Siege Tale,3.9,50,ReelViews," A second-rate regurgitation of ""The Lord of the Rings."" Everything about it, down to the set and costume design, apes Peter Jackson's epic trilogy. However, while ""The Lord of the Rings"" was a grand story of scope and power, In the Name of the King feels small in more ways than one. "
593,In the Name of the King: A Dungeon Siege Tale,3.9,30,Los Angeles Times," Its convictionless competence is merely dull, denying the pleasures of an outright howler without providing much else. "
594,In the Name of the King: A Dungeon Siege Tale,3.9,25,The Globe and Mail (Toronto), Is this movie so god-awful bad that it's hilariously good? Can't be bothered deciding. Figure that's an answer in itself. 
595,In the Name of the King: A Dungeon Siege Tale,3.9,25,Boston Globe," This is the sort of movie where men stand blankly over dead loved ones, then start digging. Masculine stoicism or emotional botox? You decide. "
596,In the Name of the King: A Dungeon Siege Tale,3.9,25,The A.V. Club, Cultists will be happy to discover that In The Name Of The King bears all the so-bad-it's-good hallmarks of a classic Boll production. 
597,In the Name of the King: A Dungeon Siege Tale,3.9,25,TV Guide Magazine," Director Uwe Boll sticks with what he knows -- how to turn video games into dull, cheap-looking movies. "
598,In the Name of the King: A Dungeon Siege Tale,3.9,20,The New York Times," An awkward “Lord of the Rings” knockoff, it features both elaborate battles and bumbling humor, though it’s never quite clear when you should be laughing. "
599,In the Name of the King: A Dungeon Siege Tale,3.9,11,Austin Chronicle," Who among us can explain the enigma wrapped in a riddle surrounded by fierce, ravening, razor-toothed conundrums that is German director Uwe Boll? "
600,In the Name of the King: A Dungeon Siege Tale,3.9,10,The Hollywood Reporter," It's completely undone by its terrible screenplay, inept direction, oppressive musical score and muddy visual palette. "
601,In the Name of the King: A Dungeon Siege Tale,3.9,10,Variety," A plodding patchwork of derivative fantasy-adventure, medieval production design, risible dialogue, unimpressive CGI trickery and haphazardly edited action sequences. "
602,Street Fighter: The Legend of Chun-Li,3.9,60,Variety," Neither the best nor the worst of movies derived from videogames, Street Fighter: The Legend of Chun-Li at least gives action fans plenty to ogle besides the titular heroine (Kristin Kreuk), whose original incarnation, legend has it, was among the first distaff figures controllable by joystick. "
603,Street Fighter: The Legend of Chun-Li,3.9,60,The New York Times," Reveling in the vivid Bangkok locations, Geoff Boyle’s photography is crisp and bright, and Dion Lam’s action choreography unusually witty. "
604,Street Fighter: The Legend of Chun-Li,3.9,30,The Hollywood Reporter," Director Andrzej Bartkowiak (""Romeo Must Die"") works hard to supply the appropriate grittiness, but other than a few reasonably well-staged fight sequences, the proceedings are dull and visually uninspired. Justin Marks' solemn screenplay lacks any trace of wit. "
605,Street Fighter: The Legend of Chun-Li,3.9,25,TV Guide Magazine," There's something special about this underwhelming mess of a Street Fighter reboot that many cinematic cheese-lovers will find very appetizing. The fact is that The Legend of Chun-Li is not at all a good flick, but it's filled with so much cornball ineptitude that one would think some rather broken mad movie genius was behind it. "
606,Street Fighter: The Legend of Chun-Li,3.9,25,Boston Globe," This is a movie for the overcaffeinated, undereducated teenager in all of us. "
607,Street Fighter: The Legend of Chun-Li,3.9,20,L.A. Weekly, Idiot plotting and dialogue are what you'd expect from a genre that typically rewards narrative development with a skip function. But the rote fight scenes are a disappointment. 
608,Street Fighter: The Legend of Chun-Li,3.9,20,Los Angeles Times," Even with the low expectations The Legend of Chun Li engenders, it still somehow manages to be a letdown. "
609,Street Fighter: The Legend of Chun-Li,3.9,16,Entertainment Weekly, Don't be fooled by the low grade: This sequel-in-spirit to Jean-Claude Van Damme's 1994 dud doesn't even succeed in being memorably bad. 
610,Street Fighter: The Legend of Chun-Li,3.9,0,The A.V. Club," The problems with Street Fighter: The Legend Of Chun-Li began with the casting of dead-eyed, sleepy-voiced, charisma-impaired automaton Kristin Kreuk. "
611,Street Fighter: The Legend of Chun-Li,3.9,0,Austin Chronicle, It boggles the mind that The Legend of Chun-Li is as vapid and dull as it is. 
612,Ballistic: Ecks vs. Sever,3.9,30,TV Guide Magazine," The tiny, impassive-faced Liu is a disaster. She looks cute in her custom commando gear, but she's not actress enough to make Sever's ridiculous, faux hard-boiled dialogue sound like anything but the formulaic nonsense it is. "
613,Ballistic: Ecks vs. Sever,3.9,25,Miami Herald, Sometimes it seems as though Hollywood can't make a decent action movie anymore. Now that's a thought to make you go ballistic. 
614,Ballistic: Ecks vs. Sever,3.9,25,New York Daily News," To pay for all the explosions and stunt work, the filmmakers must have decided to skimp on the screenplay. The rule of thumb is that one page of script equals one minute of movie, but there is so little dialogue in Ballistic that it could have been written on a matchbook. "
615,Ballistic: Ecks vs. Sever,3.9,25,Baltimore Sun, The collateral damage of action products like Ballistic is to the sensibility of the audience. 
616,Ballistic: Ecks vs. Sever,3.9,20,Variety," Remote, non-involving and finally incomprehensible. "
617,Ballistic: Ecks vs. Sever,3.9,20,The A.V. Club," Looks like a video-game promo, has a story that plays like the fifth episode of a struggling syndicated action show, and feels like a headache waiting to happen. "
618,Ballistic: Ecks vs. Sever,3.9,12,Boston Globe," Banderas slums through this dollar-bin action flick wearing the same look of wiped-out exasperation that Danny Glover's Sergeant Murtaugh sports in each installment of ''Lethal Weapon.'' And like Murtaugh, Banderas might be too old for this, too. "
619,Ballistic: Ecks vs. Sever,3.9,10,Washington Post," You could run this film backward, soundtrack included, and it would make no less sense. --It's almost completely uninvolving, as well as being impenetrable. "
620,Ballistic: Ecks vs. Sever,3.9,10,The New York Times," The film isn't even as good as the second-rate game it is based on, which is nothing but a shootout. "
621,Ballistic: Ecks vs. Sever,3.9,0,San Francisco Chronicle, Movies don't get much worse. 
622,Dance Flick,3.9,70,The Hollywood Reporter, The Wayans brothers manage to squeeze it all in to consistently amusing effect and in a way that just barely manages to stay within those PG-13 parameters. 
623,Dance Flick,3.9,63,Philadelphia Inquirer," The more pertinent question: Can the audience stick with this flick that showed most of its funny bits in the trailer? For the most part, yeah. "
624,Dance Flick,3.9,50,ReelViews," The best bits in this film fall short of being inspired, but they are outrageous. "
625,Dance Flick,3.9,50,Los Angeles Times, The miss-and-hit parodies score best when focusing on the Julia Stiles-styled girl next door. 
626,Dance Flick,3.9,50,USA Today, Dance Flick occasionally hits its mark with nimble execution. But too often it stumbles clumsily into bad taste. 
627,Dance Flick,3.9,50,The Globe and Mail (Toronto)," An entertaining, moderately irreverent comedy that launches the silly movie season on a sure foot. "
628,Dance Flick,3.9,42,The A.V. Club, It would be hard to imagine a film with less going for it than Dance Flick. 
629,Dance Flick,3.9,40,Variety," This slapstick and scatological spoof settles for obvious punchlines, delivering just enough laughs to justify its existence without coming anywhere near the bar set by ""Scary Movie."" "
630,Dance Flick,3.9,30,New York Daily News," There's an art to making a good spoof, but good luck finding it in Dance Flick, not only because the movie goes for easy toilet humor, but because it often relies on it to stay afloat. "
631,Dance Flick,3.9,25,Boston Globe," If you thought the world couldn't get enough of bad spoof movies, you thought wrong. "
632,Swept Away,3.9,40,Variety, A simple misfire rather than a world-class fiasco. This misguided attempt to remake Lina Wertmuller's corrosive 1974 satire as a wistful romance is only unintentionally funny in the last reel. 
633,Swept Away,3.9,38,Chicago Tribune," One hopes that this is Hollywood's last go-round with Swept Away. Watching this fiasco, I kept having nightmares about a possible cartoon version, co-starring Cruella de Vil and Shrek. "
634,Swept Away,3.9,30,Los Angeles Times," Madonna may be better in this film than she's been in some of her recent endeavors, especially when she stops screeching her lines, but she's done herself no favors with her choice of material. "
635,Swept Away,3.9,25,The Globe and Mail (Toronto)," No less laughable is the ending, where Ritchie neatly reflects today's prevailing attitude -- that audiences can't be trusted to handle a hint of ambiguity, but can live happily with flat-out stupidity. "
636,Swept Away,3.9,25,Chicago Sun-Times," A deserted island movie during which I desperately wished the characters had chosen one movie to take along if they were stranded on a deserted island, and were showing it to us instead of this one. "
637,Swept Away,3.9,20,Village Voice," Merely an indulgent vehicle for Mrs. Ritchie -- and Madonna is so spectacularly convincing as a hateful, self-absorbed, nouveau riche ogress that her character's third-act transformation is as preposterous as her overmuscled physique. "
638,Swept Away,3.9,20,Washington Post, At no point should anyone mistake this for an actual movie. This is an extended beach video that will leave no one swept away. 
639,Swept Away,3.9,20,The New York Times," There is no credible feeling here, no comedy, no eroticism. "
640,Swept Away,3.9,10,Salon," Isn't dubbed. But it sure feels like it. The characters open their mouths and their lips don't seem to be shaping the right words -- you can't believe any human beings would ever utter such ludicrous dialogue, with so little conviction. "
641,Swept Away,3.9,10,Washington Post," The film turns out to have nothing going for it at all, except a small charge for soul-deep Madonna haters. "
642,The Cat in the Hat,4.0,50,ReelViews," It's moderately engaging for the first half-hour, somewhat trying during the second half hour, and virtually unbearable over the final twenty minutes. It's a marginally recommendable film for kids, but not necessarily for parents. "
643,The Cat in the Hat,4.0,40,L.A. Weekly," Myers is the movie's fatal flaw, squeezing out the other characters who fatten the plot, mostly with an eye to parents. "
644,The Cat in the Hat,4.0,38,Chicago Tribune," Although a literal movie adaptation of Seuss' 1957 classic ""The Cat in the Hat"" might have run 20 minutes, is it too much to ask that the filmed material preserve the author's sensibility? "
645,The Cat in the Hat,4.0,25,Entertainment Weekly," Someone (Myers?) came up with the bright idea of turning the Cat in the Hat into the worst Vegas nightclub spritzer of 1958. He's become a furry version of Rip Taylor: a walking, talking vaudeville idiot box. "
646,The Cat in the Hat,4.0,25,Christian Science Monitor, It's a sort of soullessly cheerful cynicism that is about as far from Seuss as one can imagine. 
647,The Cat in the Hat,4.0,25,Rolling Stone, Talk about your quick-buck exploitation. 
648,The Cat in the Hat,4.0,25,Charlotte Observer," As a British politician said of a corrupt but articulate peer, ""The Cat in the Hat"" is like a rotten mackerel seen by moonlight: It shines as it stinks. "
649,The Cat in the Hat,4.0,25,Miami Herald, Charmless and grating and immediately forgettable. 
650,The Cat in the Hat,4.0,10,Dallas Observer, Such a remarkable rift between its charming source material and its heinous cinematic realization that the producers may as well have skipped the hassle of securing licensing rights and simply called this mess Mike Myers: A--hole in Fur. 
651,The Cat in the Hat,4.0,0,Village Voice, Comes scarily close to being the most unendurable Hollywood creation of the last dozen years. 
652,The Human Centipede II (Full Sequence),4.0,83,Entertainment Weekly," Far more grotesque than the first Human Centipede - in fact, The Human Centipede 2 (Full Sequence) could be the sickest B movie ever made. "
653,The Human Centipede II (Full Sequence),4.0,75,IndieWire," Like the original, the most shocking aspect comes from the revelation that Six can actually tell a story. "
654,The Human Centipede II (Full Sequence),4.0,30,The Hollywood Reporter, Whatever gothic originality the first Human Centipede possessed is altogether lacking in this sorry follow-up. 
655,The Human Centipede II (Full Sequence),4.0,25,Slant Magazine," The desire to eat someone's ass is almost always superficial; there's no thought of sustenance, and more sophisticated pleasures are usually imminent. Not so with The Human Centipede 2 (Full Sequence). "
656,The Human Centipede II (Full Sequence),4.0,25,The A.V. Club, The first Human Centipede had audacity on its side. Human Centipede II has only excess. 
657,The Human Centipede II (Full Sequence),4.0,20,Variety," More boring than stomach-churning, the film nevertheless contains scattered scenes and sequences so far beyond the tolerance of the squeamish that it can't be overstated. "
658,The Human Centipede II (Full Sequence),4.0,20,Time Out," The question remains: Exploitative films are a dime a dozen, but how low will two-faced art-film distributor IFC go? "
659,The Human Centipede II (Full Sequence),4.0,10,Boxoffice Magazine," Nasty and over the top, The Human Centipede II (Full Sequence) feels like a horror movie that hates horror fans. "
660,The Human Centipede II (Full Sequence),4.0,0,New York Magazine (Vulture)," The movie is a reductio ad absurdum, a sick joke taken to extremes, beginning with a goof on the notion that horror movies inspire copycats and ending with a test to determine whether some people will watch anything. "
661,The Human Centipede II (Full Sequence),4.0,0,Village Voice," It's perhaps the sequel we deserve. But that doesn't mean this dumb, blunt follow-up - both more unspeakably grotesque and less scary than the first film - is worth sitting through. Once Six's conceptual project becomes clear, his escalating audience-mocking torture is increasingly pointless. "
662,The Adventures of Pluto Nash,4.0,38,New York Daily News," Eddie Murphy's latest comedy, The Adventures of Pluto Nash, takes place in the year 2087, which is about the earliest he can hope to be forgiven. "
663,The Adventures of Pluto Nash,4.0,30,TV Guide Magazine," There are worse movies, but that's no excuse. Rarely has so much money delivered so little entertainment. "
664,The Adventures of Pluto Nash,4.0,25,The Globe and Mail (Toronto), A limp Eddie Murphy vehicle that even he seems embarrassed to be part of. 
665,The Adventures of Pluto Nash,4.0,20,New Times (L.A.)," Only Quaid, as a semiretarded horny robot, and Cleese as a fussy chauffeur hologram seem to get it. Even Murphy, as the titular nightclub big shot in outer space, forgets to be actually funny until the climax. "
666,The Adventures of Pluto Nash,4.0,20,Austin Chronicle, In terms of execution this movie is careless and unfocused. 
667,The Adventures of Pluto Nash,4.0,20,Variety, The proper mix is never found. Ill-conceived and expensive project that winds up looking like a bunch of talented thesps slumming it. 
668,The Adventures of Pluto Nash,4.0,20,Los Angeles Times," It's not awful, but the high cost of a movie ticket these days seems like a steep price to pay for 90 minutes of air conditioning and production design. "
669,The Adventures of Pluto Nash,4.0,10,L.A. Weekly, Murphy slogs his way through this dismally dull sci-fi comedy. 
670,The Adventures of Pluto Nash,4.0,10,The A.V. Club, A headache-inducing mess without direction or purpose. 
671,The Adventures of Pluto Nash,4.0,0,New York Post, So unremittingly awful that labeling it a dog probably constitutes cruelty to canines. 
672,Exorcist II: The Heretic,4.0,60,Chicago Reader," Boorman deserves credit for trying out some new ideas, even if most of them backfire. Visually, it's fascinating—sort of a blend of Minnellian baroque and Buñuelian absurdity—but the dialogue is childish, the story is incomprehensible, and the metaphysics are ridiculous. Still, an audacious failure is preferable to a chickenhearted success. More than worth a look, if only out of curiosity. "
673,Exorcist II: The Heretic,4.0,50,Variety," Since any title containing Roman numerals invites comparison, the answer is: No, Exorcist II is not as good as The Exorcist. It isn't even close. Gone now is the simple clash between Good and Evil, replaced by some goofy transcendental spiritualism. "
674,Exorcist II: The Heretic,4.0,50,Time Out," Substantially recut by Boorman after his original version was derided in America, but it's still easy to see why New Yorkers jeered. Boorman completely avoids gore and obscenity, treating the original as a kind of sacred good-versus-evil text, and weaving its sets and characters into a highly traditional confrontation of occult forces. "
675,Exorcist II: The Heretic,4.0,50,TV Guide Magazine," Not as awful as its notorious reputation would indicate, but certainly not the neglected masterpiece its small cult of supporters has claimed, Boorman's gorgeously shot sequel to The Exorcist has isolated moments of breathtaking imagery, but its parts do not add up to a satisfying whole. "
676,Exorcist II: The Heretic,4.0,50,The New Yorker," The film is too cadenced and exotic and too deliriously complicated to succeed with most audiences (and when it opened, there were accounts of people in theaters who threw things at the screen). But it's winged camp--a horror fairy tale gone wild, another in the long history of moviemakers' king-size follies. There's enough visual magic in it for a dozen good movies; what it lacks is judgement. "
677,Exorcist II: The Heretic,4.0,42,The A.V. Club, It would be a lot easier to buy Exorcist II: The Heretic as a mood piece if it was able to sustain a tone beyond clumsy exposition and hysterical camp for longer than a few minutes. 
678,Exorcist II: The Heretic,4.0,40,Empire, A famously disastrous follow-up to William Friedkin’s horror hit. 
679,Exorcist II: The Heretic,4.0,40,Rolling Stone, A snooze-fest without any scares. 
680,Exorcist II: The Heretic,4.0,40,Newsweek," This sequel is so laden with dubious, spurious, curious and tedious stuff about theology, parapsychology, entomology and speleology that it forgets to frighten you in its frantic concern with being hip in the fad world of the occult. The Heretic simply drowns in its own malarky. [27 June 1977, p.61] "
681,Exorcist II: The Heretic,4.0,30,The New York Times, Exorcist II begins by looking foolish and slowly becomes a straightfaced film of the absurd. 
682,Beverly Hills Chihuahua,4.0,75,Philadelphia Inquirer," Graced with unusually expressive and seamless voice work by Drew Barrymore and George Lopez, the best of its kind since ""Babe."" "
683,Beverly Hills Chihuahua,4.0,70,The Hollywood Reporter," The picture might not be as fresh and clever as it could have been, but its spirited voice cast delivers the whole enchilada. "
684,Beverly Hills Chihuahua,4.0,70,L.A. Weekly," This being Disney, wholesome character-building messages abound, but for once they're freshly spun as cautions against stereotyping both ethnic and canine. "
685,Beverly Hills Chihuahua,4.0,70,Washington Post," Okay, the concept for the movie is admittedly lame, but there's absolutely nothing wrong with watching a passel of adorable pooches wrinkle their brows and bark while human voices come out of their mouths. "
686,Beverly Hills Chihuahua,4.0,63,USA Today," Alpo is served with a burrito chaser in Beverly Hills Chihuahua, Disney's fish-out-of-water comedy in which the fish is … well, read the title. "
687,Beverly Hills Chihuahua,4.0,60,Variety," A filthy-rich fantasy for these cash-strapped times, Beverly Hills Chihuahua features the voices of Drew Barrymore and much of the industry's top Latino talent in a live-action talking-dog lark that should please young pups. "
688,Beverly Hills Chihuahua,4.0,58,Seattle Post-Intelligencer," It's very slick and small children will enjoy it, but it has little of its model's special magic. "
689,Beverly Hills Chihuahua,4.0,42,The A.V. Club," This is not a movie for anyone who's aged past the ""Oh! Cute!"" phase of moviegoing. It's paced for little minds with short attention spans. "
690,Beverly Hills Chihuahua,4.0,30,Los Angeles Times," Despite its superficial lip-service to self-actualization/realization, there has to be more to life than what Beverly Hills Chihuahua is putting out there, which is fit for neither man nor beast. "
691,Beverly Hills Chihuahua,4.0,25,Entertainment Weekly," While George Lopez, Cheech Marin, and Paul Rodriguez are funny men, it's amazing how boring these Latin-shtick cutups can be when none of them gets a single good line. "
692,Caddyshack II,4.0,25,Chicago Tribune," It`s shoddy, lazy and numbingly stupid. "
