,title,rating,metascore,publisher,review
1537,Relatos salvajes,8.1,40,Los Angeles Times," Revenge may be a dish best served cold, but Argentine writer-director Damián Szifron allows it to sit until it congeals in the dreary six-part anthology Wild Tales. "
1538,The Truman Show,8.1,100,Variety, A gemlike picture crafted with rare and immaculate precision. 
1539,The Truman Show,8.1,100,Chicago Tribune," Delicately subversive, hypnotically sardonic, full of terror, banality and wafer-thin lyricism. "
1540,The Truman Show,8.1,100,Washington Post, That rare cinematic experience-a movie so close to pure perfection that it seems a shame to spoil it by even reading a review beforehand. 
1541,The Truman Show,8.1,90,Film.com," Achieves a kind of beauty through its overlaying enigmas, and Carrey. "
1542,The Truman Show,8.1,90,Time, Hollywood's smartest media satire in years--and a breakthrough for Jim Carrey. 
1543,The Truman Show,8.1,80,Film.com," A smart, engaging movie. "
1544,The Truman Show,8.1,80,The New York Times," Warm, affecting and refreshingly shtickless, he (Carrey) occupies center stage here through sheer, beguiling force of personality. "
1545,The Truman Show,8.1,70,TV Guide Magazine, A cool indictment of television's near-irresistible pandering to the inner peeping tom. 
1546,The Truman Show,8.1,70,Chicago Reader," Undeniably provocative and reasonably entertaining, The Truman Show is one of those high-concept movies whose concept is both clever and dumb. "
1547,The Truman Show,8.1,67,Austin Chronicle," It's unusually provocative and challenging for a Hollywood movie and, surprisingly, allows the audience to piece things together without too much external direction. "
1548,The Grand Budapest Hotel,8.1,100,Variety, A captivating 1930s-set caper whose innumerable surface pleasures might just seduce you into overlooking its sly intelligence and depth of feeling. 
1549,The Grand Budapest Hotel,8.1,100,The Telegraph, It’s wonderful. 
1550,The Grand Budapest Hotel,8.1,91,IndieWire," While it has many familiar ingredients — from the atmosphere to the ensemble of Anderson regulars in nearly every role — in its allegiance to Anderson's vision, everything about The Grand Budapest Hotel is a welcome dose of originality. "
1551,The Grand Budapest Hotel,8.1,90,The Hollywood Reporter," Constant lateral tracks, push-ins, whip-pans, camera moves timed to dialogue, title cards, chapter headings, miniatures, use of stop-action, fetishization of clothing and props, absurdist predicaments — all the techniques Anderson has honed over the years — are used to pinpoint effect here. "
1552,The Grand Budapest Hotel,8.1,90,New York Magazine (Vulture)," Wes Anderson’s latest cinematic styling is The Grand Budapest Hotel, an exquisitely calibrated, deadpan-comic miniature that expands in the mind and becomes richer and more tragic. "
1553,The Grand Budapest Hotel,8.1,88,McClatchy-Tribune News Service," We should all be so lucky as to live in a world designed, peopled and manipulated by Wes Anderson. His latest film, The Grand Budapest Hotel, is a dark, daft and deft triumph of design details. "
1554,The Grand Budapest Hotel,8.1,83,The Playlist," As off-kilter affecting as we found its nostalgia for a world of charm and dash that really only ever existed in the movies, and as terrific as almost all of the performances are, as a whole package it fell just slightly short of the promise of its parts. "
1555,The Grand Budapest Hotel,8.1,80,Time Out London," Full of Anderson’s visual signatures – cameras that swerve, quick zooms, speedy montages – it’s familiar in style, refreshing in tone and one of Anderson’s very best films. "
1556,The Grand Budapest Hotel,8.1,80,The Guardian," With this film, Anderson has built a thoroughly likable vision of a prewar Europe – no more real, perhaps, than the kind of Viennese light-operetta that sustained much of 1930s Hollywood – but a distinctive, attractive proposition all the same. It's a nimblefooted, witty piece, but one also imbued with a premonitory sadness at the coming conflagration. "
1557,The Grand Budapest Hotel,8.1,80,Total Film," Wes Anderson’s eighth feature has a heft beneath its icing, heart behind its artifice. Check in, and you won’t want to leave. "
1558,In the Name of the Father,8.1,100,Austin Chronicle," For in relating the true story of Conlon's wrongful conviction and 15-year imprisonment, Sheridan has used the tools of the filmmaker to evoke a visceral echo of Conlon's waking nightmare. "
1559,In the Name of the Father,8.1,100,ReelViews," Jim Sheridan skillfully interweaves a myriad of subplots and themes into a fast-paced, cohesive whole. "
1560,In the Name of the Father,8.1,91,Entertainment Weekly," Sheridan, however, works with such piercing fervor and intelligence that In the Name of the Father just about transcends its tidy moral design. "
1561,In the Name of the Father,8.1,90,The New York Times," And, riskiest of all, the film makers eschewed another grainy documentary go at the subject in favor of a movie drama of one of the most compelling true stories of the modern troubles. "
1562,In the Name of the Father,8.1,90,Washington Post, In the Name of the Father is as good a compromise of fact and fiction as you could hope for -- and still call it a movie. 
1563,In the Name of the Father,8.1,90,The New Yorker," The picture turns into a kind of stylized morality play about the right and the wrong ways for Irishmen to respond to distorted portraits of their character, and it's terrifically effective. "
1564,In the Name of the Father,8.1,80,Chicago Reader," But the acting's so good it frequently transcends the simplicities of the script, and whenever Day-Lewis or Postlethwaite is on-screen the movie crackles. "
1565,In the Name of the Father,8.1,80,Time," By the end of the movie, whether or not you're a member of Sinn Fein, the Brits' brutality toward the Conlons will get your Irish up. "
1566,In the Name of the Father,8.1,75,Chicago Sun-Times," The movie does a harrowing job of showing how, and why, a man might be made to confess to a bombing he didn't commit. "
1567,In the Name of the Father,8.1,63,The Globe and Mail (Toronto)," He gets much of what he wants, but not all of it, and not all of the time - the film is just too eclectic on occasion, a bit jumpy in its tone and its pacing. "
1568,Stand by Me,8.1,100,Empire," The entire cast is superb and it so perfectly paced, that the story unfolds with wit, pathos and sensitivity and completely free of emotional shortcuts. "
1569,Stand by Me,8.1,100,Los Angeles Times," Stand By Me is the summer's great gift, a compassionate, perfectly performed look at the real heart of youth. It stands, sweet and strong, ribald, outrageous and funny, like its heroes themselves--a bit gamy around the edges, perhaps, but pure and fine clear through. It's one of those treasures absolutely not to be missed. "
1570,Stand by Me,8.1,100,The Telegraph," Stand By Me is one of those films that stands up to the test of time. It may never top any critic’s “films of the century” list, like Citizen Kane, or Raging Bull, but it has a charm and depth that seems to resonate with each generation. "
1571,Stand by Me,8.1,90,Time Out London," The Ben E King theme song and all the imagery of tousled adolescents preening themselves like miniature James Deans rekindle memories of old jeans commercials, but the film is so well-observed and so energetically acted by its young cast that mawkishness is kept at bay. "
1572,Stand by Me,8.1,88,ReelViews," The richness of its tapestry, densely woven from human emotions and character interaction, ensure it will never lose that relevance. "
1573,Stand by Me,8.1,83,Entertainment Weekly," Rob Reiner’s film is all about the journey, not the destination. And all of his young actors are great — Wheaton as the sensitive narrator, Feldman as the slightly crazy wild card, and especially Phoenix as the tough-yet-tender doomed soul. "
1574,Stand by Me,8.1,80,Time, Stand By Me is a shuck. It trumpets its sensitivity while reveling in coarseness. And at its climax it suggests that manhood can be found through the barrel of a gun. Maybe this is how Rambo discovered puberty. Maybe real kids should be discouraged from following his example. 
1575,Stand by Me,8.1,80,IGN, Stand by Me is easily one of the best Stephen King adaptations and one of the best coming-of-age stories ever made. 
1576,Stand by Me,8.1,75,TV Guide Magazine," A sentimental film that works because of its unsentimental moments--in particular, its sometimes embarassingly honest portrayal of what interests boys and how they talk about it. Reiner elicits some excellent performances from his young cast (River Phoenix is a standout) and Kiefer Sutherland is memorable as a menacing teen hood. "
1577,Stand by Me,8.1,40,The New York Times," Some of their horsing around, 1950ish style, is comical, but too much of what they do is only too plainly imposed by the movie makers. Rob Reiner's direction hammers in every obvious element in an obvious script. "
1578,It Happened One Night,8.1,100,The A.V. Club," It’s every goddamn romantic comedy you’ve ever seen. They can all be traced back here, virtually without exception, for eight straight decades now. Technically, the film has never been remade, but that’s largely because, in spirit, it has never stopped being remade. Something so perfectly structured can support nearly endless variations. It’s timeless. "
1579,It Happened One Night,8.1,100,The Guardian," As buoyant and elegant as bubbles in a glass of champagne, Frank Capra's sublime 1934 comedy, written by long-time collaborator Robert Riskin, survives triumphantly because of its wit, charm, romantic idealism and its shrewd sketch of married life. "
1580,It Happened One Night,8.1,100,Empire, A must see. 
1581,It Happened One Night,8.1,100,The Dissolve," For a low-budget production of the early sound era — 1934, seven years after ""The Jazz Singer"" — It Happened One Night has a wide-open quality that’s miraculous under the circumstances. This comes through in Capra’s technique, like a long tracking shot that follows Ellie’s humiliating trek to a public shower, but it really shows in the film’s ambition to be about more than this one love story. "
1582,It Happened One Night,8.1,90,Variety," One of those stories that without a particularly strong plot manages to come through in a big way, due to the acting, dialog, situations and direction. In other words, the story has that intangible quality of charm which arises from a smooth blending of the various ingredients. Difficult to analyze, impossible to designedly reproduce. Just a happy accident. "
1583,It Happened One Night,8.1,88,Slant Magazine," Even now, It Happened One Night carries the unmistakable tenor of a breakout hit, fueled by confidently zippy repartee and manic comic invention that almost none of the innumerable pretenders to the throne of romantic comedy can match. "
1584,It Happened One Night,8.1,88,ReelViews," Nothing can take away from the strength of Gable and Colbert's performances, the illusion of romance in their interaction, and Capra's deftness in crafting this kind of feel-good narrative. The screwball comedy elements work as effectively as the love story, which is a rarity for romantic comedies. "
1585,It Happened One Night,8.1,80,The New York Times," It Happened One Night is a good piece of fiction, which, with all its feverish stunts, is blessed with bright dialogue and a good quota of relatively restrained scenes. "
1586,It Happened One Night,8.1,80,The Telegraph, It Happened One Night is pure delight. 
1587,It Happened One Night,8.1,63,New York Daily News," The direction is excellent. Frank Capra never lets his picture lag for a moment. It is never very exciting, but it moves along snappily and it is full of amusing situations. "
1588,Salinui chueok,8.1,100,Christian Science Monitor," Suspenseful, surprising, and psychologically rich. "
1589,Salinui chueok,8.1,90,The A.V. Club," It takes enormous skill to pull off such a high-wire act without diminishing the gravity of the situation, but Bong and his first-rate cast are up to the task. "
1590,Salinui chueok,8.1,90,Village Voice," It's an altogether remarkable piece of work, deepening the genre while whipping its skin off, satirizing an entire nation's nearsighted apathy as it wonders, almost aloud, about the nature of truth, evidence, and social belonging. "
1591,Salinui chueok,8.1,80,Film Threat, A haunting score and beautifully atmospheric cinematography by Kim Hyung-gu round out the achievements of this unique and engaging Korean thriller. 
1592,Salinui chueok,8.1,80,Variety," A powerful, slow-burning portrait of human fallibility. "
1593,Salinui chueok,8.1,80,The New York Times," What distinguishes Memories of Murder, setting it apart from rank-and-file thrillers, is its singular mix of gallows humor and unnerving solemnity. "
1594,Salinui chueok,8.1,80,The Hollywood Reporter," Uses dark humor, incisive characterizations and social commentary to infuse its familiar detective tale with a distinctive flair. "
1595,Salinui chueok,8.1,80,Washington Post, As exciting for its narrative twists and turns as for its Korean textures and rhythms. 
1596,Salinui chueok,8.1,67,Austin Chronicle, Becomes something of a rainswept Korean koan on both the nobility and futility of persistence in the face of obviously insurmountable odds. 
1597,Salinui chueok,8.1,50,Seattle Post-Intelligencer," The script is as sloppy as Song's unkempt cop, sprinkled with intriguing ideas and imaginative details that, like the investigation, simply get lost in blind alleys. "
1598,Platoon,8.1,100,Chicago Sun-Times," It was Francois Truffaut who said that it's not possible to make an anti-war movie, because all war movies, with their energy and sense of adventure, end up making combat look like fun. If Truffaut had lived to see Platoon, the best film of 1986, he might have wanted to modify his opinion. Here is a movie that regards combat from ground level, from the infantryman's point of view, and it does not make war look like fun. "
1599,Platoon,8.1,100,The New York Times," Possibly the best work of any kind about the Vietnam War since Michael Herr's vigorous and hallucinatory book ""Dispatches."" "
1600,Platoon,8.1,100,Washington Post," Platoon is a triumph for Oliver Stone, a film in which a visceral approach to violence, which has always set him apart, is balanced by classical symmetries and a kind of elegiac distance. This is not the Vietnam of op-ed writers, rabble-rousers or esthetic visionaries, not Vietnam-as-metaphor or Vietnam-the-way-it-should-have-been. It is a movie about Vietnam as it was, alive with authenticity, seen through the eyes of a master filmmaker who lost his innocence there. "
1601,Platoon,8.1,100,Los Angeles Times," [Stone] succeeds with an immediacy that is frightening. War movies of the past, even the greatest ones, seem like crane shots by comparison; Platoon is at ground zero. "
1602,Platoon,8.1,100,ReelViews," If Apocalypse Now and The Deer Hunter are like slaps to the face, Platoon is a punch to the gut. "
1603,Platoon,8.1,90,Time Out London," Stone's eye-blistering images possess an awesome power, which sets the senses reeling and leaves the mind disturbed. "
1604,Platoon,8.1,90,TV Guide Magazine," PLATOON is a shattering experience. Writer-director Stone, a Vietnam veteran, used his first-hand knowledge to create one of the most realistic war films ever made, one whose success lies in the mass of detail Stone brings to the screen, bombarding the senses with vivid sights and sounds that have the feel of actual experience. "
1605,Platoon,8.1,88,New York Daily News," This mercilessly intense movie is definitely not for the faint of heart. The atmosphere remains highly charged from beginning to end. There’s no letup, nary a suggestion of humor to break the tension. The viewer remains as stunned and repelled by the action as the movie’s well-bred narrator, an idealistic young volunteer (played effectively by Charlie Sheen) who naively expects to find himself by sharing the mud with the mostly poor and uneducated grunts. "
1606,Platoon,8.1,80,Empire," A touch too heavy on the Faust scenario, this is nevertheless a typically powerful effort from Stone especially strong on the nightmarish aspects of the war, as when a simple misundertsanding instantly becomes a massacre...Gripping stuff "
1607,Platoon,8.1,70,Variety," There is plenty of good work to be found here, and pic certainly grabs the viewer by the collar in a way not found everyday in contemporary films. "
1608,Into the Wild,8.1,91,Entertainment Weekly," The beauty of Into the Wild, which Penn has written and directed with magnificent precision and imaginative grace, is that what Christopher is running from is never as important as what he's running TO. "
1609,Into the Wild,8.1,91,The A.V. Club, There's a bittersweet quality to McCandless' story that Penn captures intuitively. 
1610,Into the Wild,8.1,90,Village Voice," To these eyes, Into the Wild is an unusually soulful and poetic movie that crystallizes McCandless in all his glittering enigma, and allows us to decide for ourselves whether he was the spiritual son of Thoreau, Tolstoy, and John Muir, or the boy most likely to become Theodore Kaczynski. "
1611,Into the Wild,8.1,88,ReelViews," Into the Wild is a beautifully made motion picture and some of the segments (especially those with Hal Holbrook and those that transpire around ""the magic bus"" in Alaska) are powerful. "
1612,Into the Wild,8.1,88,Rolling Stone," Penn, in tandem with the superb cinematographer Eric Gautier (The Motorcycle Diaries), captures the majesty and terror of the wilderness in ways that make you catch your breath. "
1613,Into the Wild,8.1,80,The New York Times," Though the film’s structure may be tragic, its spirit is anything but. "
1614,Into the Wild,8.1,80,Wall Street Journal," From seductive start to shattering finish, the film is as stirring, entertaining and steadfastly thrilling as it is beautiful. "
1615,Into the Wild,8.1,75,Christian Science Monitor," Penn has a real feeling for the stray moments in life that suddenly rush up and overwhelm us with emotion. He also has an eye for beauty in the wilds, of which this film has many. And he's very good with actors. What he lacks is a sharper eye for the wooziness of romanticism, and that wooziness, despite some truly breathtaking moments, infuses Into the Wild. "
1616,Into the Wild,8.1,70,Variety," Sean Penn delivers a compelling, ambitious work that will satisfy most admirers of the book. "
1617,Into the Wild,8.1,50,New York Magazine (Vulture)," With all the narration and fits of slow motion, the movie seems like the work of a nervous chain-smoker. It lacks concentration--and with it, the potential for rapture. "
1618,Network,8.1,100,Chicago Sun-Times," So the movie's flawed. So it leaves us with loose ends and questions. That finally doesn't bother me, because what it does accomplish is done so well, is seen so sharply, is presented so unforgivingly, that Network will outlive a lot of tidier movies. "
1619,Network,8.1,100,Variety, Sidney Lumet’s direction is outstanding. 
1620,Network,8.1,100,Empire, Network is typical of the cool intelligence of '70s American cinema. 
1621,Network,8.1,90,The Hollywood Reporter," Whatever its flaws, Network is a picture that can stand on its own. And does. "
1622,Network,8.1,90,The New York Times," Network can be faulted both for going too far and not far enough, but it's also something that very few commercial films are these days. It's alive. This, I suspect, is the Lumet drive. It's also the wit of performers like Mr. Finch, Mr. Holden, and Miss Dunaway. "
1623,Network,8.1,88,ReelViews," It's a dark, dark comedy that ruthlessly skewers the news industry on a stake, then roasts it alive. "
1624,Network,8.1,80,TV Guide Magazine," There's an amazing display of acting talent, even though director Lumet doesn't quite tie all the strands together. "
1625,Network,8.1,80,The Guardian," The film is immaculately cast...The principal figures in its ideological debate – the chilly, number-crunching executive Robert Duvall, godlike network supremo Ned Beatty and the ambitious, exploitative programmer Faye Dunaway – are vivid caricatures. But the movie runs out of steam as satiric invention turns into fervent, deeply sincere statement, and solid William Holden’s middle-aged producer becomes the representative of old-fashioned integrity. "
1626,Network,8.1,60,Time," There is a lunatic energy about it. Every once in a while, Chayefsky abandons the struggle to dramatize his ideas and has somebody, usually Holden, just turn to the camera and spout off. In those moments, his concern — and sometimes his mother wit — comes blazing through and the picture takes on a life not found in safe, sane, well-calculated movies. "
1627,Network,8.1,30,The New Yorker," He hardly bothers with the characters; the movie is a ventriloquial harrangue. He thrashes around in messianic God-love booziness, driving each scene to an emotional peak. "
1628,Life of Brian,8.1,100,ReelViews," It has been said that a Monty Python movie is only successful if it offends everyone in the audience at least once. By that measuring stick as well as nearly any other, The Life of Brian is an unqualified triumph. It makes us confront our foibles and laugh at them. "
1629,Life of Brian,8.1,100,L.A. Weekly, Astringently funny masterpiece. 
1630,Life of Brian,8.1,90,Los Angeles Times," The more things change, the more we have to laugh if we are to have a prayer of remaining sane, and the Pythons are the best possible step in that direction. "
1631,Life of Brian,8.1,88,Boston Globe," ""No God and no religion can survive ridicule,"" wrote Mark Twain, but for once the sage of Hannibal was wrong. "
1632,Life of Brian,8.1,80,TV Guide Magazine," While it may lack the sheer comic anarchy of their other work, Life of Brian may be probably the funniest collective efforts concocted by the British comedy troupe ""Monty Python's Flying Circus,"" is their most sustained effort. (Review of Original Release) "
1633,Life of Brian,8.1,80,Variety, Just as wacky and imaginative as their earlier film outings. (Review of Original Release) 
1634,Life of Brian,8.1,75,Philadelphia Inquirer, Blessed are the Pythons for making holy wit of the Holy Writ. 
1635,Life of Brian,8.1,70,The New Yorker," For all its scruffiness, the lurching strike-rate of its gags, and the unmistakable smell of amateur dramatics given off by its repertory of rotating players with their stick-on Ted Nugent beards, Life of Brian jitters with good will. [3 May 2004, p. 110] "
1636,Life of Brian,8.1,70,Village Voice," Monty Python's Life of Brian, re-released on its 25th anniversary as an antidote to ""The Passion of the Christ,"" is a single-joke satire of organized religion, including Hollywood's. "
1637,Life of Brian,8.1,30,Chicago Reader," Sluggish, repetitive, and strangely timorous, with little of the zap and imagination of the Pythons' television work. "
1638,Persona,8.1,100,Total Film," It explores two of the filmmaker’s pet themes – the impossibility of true communication, the futility of art – and is set against the Vietnam War. Extraordinary. "
1639,Persona,8.1,100,Chicago Sun-Times," Persona is a film we return to over the years, for the beauty of its images and because we hope to understand its mysteries. "
1640,Persona,8.1,100,Chicago Tribune," One of the screen's supreme works and perhaps Ingmar Bergman's finest film, ""Persona"" is also his most radical in form and technique. "
1641,Persona,8.1,100,The Guardian," Persona is a film to make you shiver with fascination, or incomprehension, or desire. "
1642,Persona,8.1,100,Empire," Wonderfully complex but warmly human, Bergman's drama is one of his very best. "
1643,Persona,8.1,90,Time Out," Not an easy film, but an infinitely rewarding one. "
1644,Persona,8.1,90,The Dissolve," Persona feels like an act of disclosure on Bergman’s part, with him pulling back the curtain to acknowledge the fantasy of filmmaking and global realities that linger in his mind. "
1645,Persona,8.1,80,The New Yorker," Bergman blends a theatrical subjectivity—scenes of the inner life that defy physical reality and depend on special effects, whether in the film lab or on set—with a tactile visual intimacy, with his characters, the objects close at hand, and the superb coastal landscape. "
1646,Persona,8.1,70,Time," Persona (the ancient Latin word for mask) is too deliberately difficult to rank with Bergman's best. But in an era when the director who dares to repeat himself is rare indeed—when the cinematic world is full of one-shot wonders, Bergman's consistency is itself refreshing. "
1647,Persona,8.1,50,Chicago Reader," Ingmar Bergman's best film, I suppose, though it's still fairly tedious and overloaded with avant-garde cliches. "
1648,Ben-Hur,8.1,100,The Telegraph," Although it is a spectacle film, the story of how a man takes on the tyranny of the Romans, with all sorts of horrible consequences to himself and his family, is powerful and gripping. "
1649,Ben-Hur,8.1,100,Empire, Little can come close to captivating the grandeur and epic quality of William Wyler's magnificent bum numb-er. 
1650,Ben-Hur,8.1,100,Variety," Ben-Hur is a majestic achievement, representing a superb blending of the motion picture arts by master craftsmen. "
1651,Ben-Hur,8.1,100,The Hollywood Reporter," An extraordinary motion picture, greater in dimension and significance than any similar film of our time, Ben-Hur is more spectacular than any of the previous spectacles. More importantly, it is at the same time a highly rewarding dramatic experience, rich and complex in human values: a great adventure, full of excitement, visual beauty, thrills and unsurpassed cinema artistry. "
1652,Ben-Hur,8.1,90,The New York Times, The artistic quality and taste of Mr. Wyler have prevailed to make this a rich and glowing drama that far transcends the bounds of spectacle. His big scenes are brilliant and dramatic—that is unquestionable. There has seldom been anything in movies to compare with this picture's chariot race. 
1653,Ben-Hur,8.1,90,TV Guide Magazine, Predictable but magnificent and satisfying. 
1654,Ben-Hur,8.1,80,Time," What matters most and comes off best in the picture is the great scenes of spectacle, particularly the chariot race, a superbly handled crescendo of violence that ranks as one of the finest action sequences ever shot. All by itself it would be worth the price of admission. "
1655,Ben-Hur,8.1,80,New York Daily News, The race alone is well worth the price of admission. 
1656,Ben-Hur,8.1,70,Los Angeles Times," A movie like Ben-Hur, while almost never stirring or imaginative in the way that the true epics of Griffith or Gance or Kurosawa are, nevertheless has a basic appeal. "
1657,12 Years a Slave,8.1,100,IndieWire," More than a powerful elegy, 12 Years a Slave is a mesmerizing triumph of art and polemics: McQueen turns a topic rendered distant by history into an experience that, short of living through the terrible era it depicts, makes you feel as if you've been there. "
1658,12 Years a Slave,8.1,100,Variety," Though the film brims with memorable characters, the show ultimately belongs to Ejiofor, who upholds the character’s dignity throughout. "
1659,12 Years a Slave,8.1,100,The Guardian," Stark, visceral and unrelenting, 12 Years a Slave is not just a great film but a necessary one. "
1660,12 Years a Slave,8.1,100,The Telegraph," Elicits from McQueen a directing job that's compellingly humble but also majestic, because his radical showmanship is turned to such precise, human purposes. "
1661,12 Years a Slave,8.1,100,Time," A document that is raw, eloquent, horrifying and essential. "
1662,12 Years a Slave,8.1,100,The New Yorker, 12 Years a Slave is easily the greatest feature film ever made about American slavery. 
1663,12 Years a Slave,8.1,91,The Playlist, This revolving door of graphically rendered brutalities might feel like its own punishment if not for an array of astonishing performances that’s practically a one-stop Oscar-nomination shopping spree. 
1664,12 Years a Slave,8.1,90,The Hollywood Reporter," Perhaps the nature of the story is such that the film can’t help but be obvious and quite melodramatic at times, but it gets better as it goes along and builds to a moving finish. "
1665,12 Years a Slave,8.1,86,Film.com," Ejiofor’s tightly clenched conviction perfectly embodies hope and righteousness against all odds. He gives the best performance of his career to date, and what’s more, he gives “Slave” its bruised, beating heart with every scene. "
1666,12 Years a Slave,8.1,50,Slant Magazine, Steve McQueen's film practically treats Solomon Norhtup as passive observer to a litany of horrors that exist primarily for our own education. 
1667,Million Dollar Baby,8.1,100,The Hollywood Reporter," Under Eastwood's painstakingly stripped-down direction -- his filmmaking has become the cinematic equivalent of Hemingway's spare though precise prose -- the story emerges as that rarest of birds, an uplifting tragedy. "
1668,Million Dollar Baby,8.1,100,Variety," Staying at the top of his game when most of his contemporaries have long since hung up their gloves, Clint Eastwood delivers another knockout punch with Million Dollar Baby. "
1669,Million Dollar Baby,8.1,100,Newsweek," Eastwood takes the audience to raw, profoundly moving places. If you fear strong emotions, this is not for you. But if you want to see Hollywood filmmaking at its most potent, Eastwood has delivered the real deal. "
1670,Million Dollar Baby,8.1,100,The New Yorker," Has a beautifully modulated sadness that's almost musical. Eastwood once made a movie about Charlie Parker (""Bird""), but this picture has the smoothly melancholic tones of Coleman Hawkins at his greatest. "
1671,Million Dollar Baby,8.1,100,Chicago Tribune," Achieves a mellowness and melancholy that recalls the jazzy dissonance of director (and here, composer) Eastwood's best work: ""The Outlaw Josey Wales,"" ""Bird,"" ""Unforgiven"" and ""Mystic River."" "
1672,Million Dollar Baby,8.1,100,Los Angeles Times," Perhaps the director's most touching, most elegiac work yet, Million Dollar Baby is a film that does both the expected and the unexpected, that has the nerve and the will to be as pitiless as it is sentimental. "
1673,Million Dollar Baby,8.1,100,The New York Times," With its careful, unassuming naturalism, its visual thrift and its emotional directness, Million Dollar Baby feels at once contemporary and classical, a work of utter mastery that at the same time has nothing in particular to prove. "
1674,Million Dollar Baby,8.1,88,Rolling Stone," The knockout punch comes from Eastwood. His stripped-down performance -- as powerful as anything he's ever done -- has a rugged, haunting beauty. The same goes for the movie. "
1675,Million Dollar Baby,8.1,88,ReelViews, It is a rich and challenging motion picture that both affirms life and emphasizes its fragility. Eastwood touches our hearts and energizes our minds without resorting to overt manipulation. 
1676,Million Dollar Baby,8.1,80,Village Voice," All the same, Eastwood's point of view has been seasoned enough to locate poignancy and respect for his protagonists where you least expect -- saying it's an old man's movie is a serious compliment. "
1677,Before Sunrise,8.1,100,ReelViews," Before Sunrise speaks as much to the mind as to the heart, and much of what it says is likely to strike a responsive chord -- a rare and special accomplishment for any motion picture. "
1678,Before Sunrise,8.1,100,San Francisco Chronicle," It's a lovely and wistful celebration of youth, time and moments of connection -- and about the experience of living in the midst of a simple, perfect day that you know you'll remember for the rest of your life. "
1679,Before Sunrise,8.1,90,Chicago Reader," Richard Linklater goes Hollywood (1995) -- triumphantly and with an overall intelligence, sweetness, and romantic simplicity that reminds me of wartime weepies like The Clock. "
1680,Before Sunrise,8.1,89,Austin Chronicle," Watching and listening to these two is a charming experience; their conversation has the ring of veracity, and rarely does the viewer's interest stray. "
1681,Before Sunrise,8.1,80,Washington Post," Though Linklater allows the movie to wander, he never allows the pace to slacken, and more often than not he finds some unexpected bit of found poetry or cultural kitsch to make the digressions worthwhile. "
1682,Before Sunrise,8.1,75,Chicago Sun-Times, Before Sunrise is so much like real life - like a documentary with an invisible camera - that I found myself remembering real conversations I had experienced with more or less the same words. 
1683,Before Sunrise,8.1,75,San Francisco Examiner, Delpy and Hawke begin to grow on you and Linklater and his actors achieve a point midway through the film when the characters are so attractive and smart and emotionally daring that you'll be happy to spend the night with them. 
1684,Before Sunrise,8.1,75,Christian Science Monitor," Ethan Hawke and Julie Delpy are attractive stars, but what's most appealing about the picture is the value it puts on sharing ideas and feelings through language. "
1685,Before Sunrise,8.1,70,The New York Times, What Mr. Linklater does best here is to come up with conversational gambits that have just the right fancifulness to suit this situation. 
1686,Before Sunrise,8.1,60,Washington Post, Sunrise feels more like an absorbing experiment than a supple success. 
1687,Hotel Rwanda,8.1,90,The Hollywood Reporter," Cheadle impressively carries the entire picture, delivering the kind of note-perfect performance that's absolutely deserving of Oscar consideration. "
1688,Hotel Rwanda,8.1,90,The New Yorker," The film turns into a triumph for Don Cheadle, who never steps outside the character for emotional grandstanding or easy moralism. "
1689,Hotel Rwanda,8.1,90,Time," It is a powerful portrait of a slightly befuddled man who, when inhuman demands were placed on him, found within himself an unexpected response. "
1690,Hotel Rwanda,8.1,80,L.A. Weekly," Hotel Rwanda, based on real lives and events, aims unequivocally to break your heart. "
1691,Hotel Rwanda,8.1,80,Newsweek," Ultimately, one's reservations are overwhelmed by the story's urgency; it's impossible not to be shattered. "
1692,Hotel Rwanda,8.1,75,Rolling Stone," George has been criticized for simplifying a complex story into an African ""Schindler's List."" But despite flaws in execution, this is a film of rare courage and imperishable heart. "
1693,Hotel Rwanda,8.1,70,Variety," The genocide of some one million Rwandan Tutsis by their Hutu neighbors remains a disgraceful and too-little-known episode in recent world history. Alas, Terry George's ineffectual Hotel Rwanda only partly rectifies that problem, taking what ought to have been a complex, powerful inquiry and simplifying it to a story about the resilience of the human spirit. "
1694,Hotel Rwanda,8.1,70,Village Voice," It's a gut-twisting story handled, largely and predictably, with asbestos mitts. "
1695,Hotel Rwanda,8.1,70,Los Angeles Times," The story it tells is such a wrenching one it cannot help but move us, especially when the performance of a lifetime by Don Cheadle is added to the mix. "
1696,Hotel Rwanda,8.1,40,Film Threat," The film presents the Rwandans in the worst possible way: venal, corrupt, vicious, stupid, barbaric and completely incapable of governing themselves. Honestly, I've seen more intelligent and sympathetic depictions of Africans in Tarzan movies. "
1697,Prisoners,8.1,100,Variety," A spellbinding, sensationally effective thriller with a complex moral center. "
1698,Prisoners,8.1,100,The Hollywood Reporter," Prisoners can at times be a hard film to watch, but thanks to all the talent involved, it’s even harder to shake off. "
1699,Prisoners,8.1,100,Entertainment Weekly," The thriller that's exciting, cathartic, and powerfully disturbing. Prisoners is that type of movie. It's rooted in 40 years of Hollywood revenge films, yet it also breaks audacious new ground. "
1700,Prisoners,8.1,91,The Playlist," The picture is often graphic and pulls no punches in its disturbing violence, but its unflinching nature gives it a memorable sear that won't soon be forgotten. "
